cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,selected_params,selected_threshold,inner_cv_auroc,n_train_subjects,n_validation_subjects
group_cv,eye_tobii_combined_native,eye,tobii,combined,qc_demographics,hist_gradient_boosting,20260909,54,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.55,0.478749241044323,176,71
group_cv,eye_tobii_combined_native,eye,tobii,combined,qc_demographics,hist_gradient_boosting,20260909,54,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.25,0.5468513560703061,192,55
group_cv,eye_tobii_combined_native,eye,tobii,combined,qc_demographics,hist_gradient_boosting,20260909,54,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.2,0.49500772002058674,212,35
group_cv,eye_tobii_combined_native,eye,tobii,combined,qc_demographics,hist_gradient_boosting,20260909,54,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5340247912977485,185,62
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,logistic_regression,20260909,40,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.25,0.4473063973063973,222,98
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,logistic_regression,20260909,40,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5831155632984901,250,70
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,logistic_regression,20260909,40,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5549970862470862,254,66
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,logistic_regression,20260909,40,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.5213944897645066,251,69
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,logistic_regression,20260909,40,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.6,0.520684246642486,303,17
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,random_forest,20260909,40,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.35,0.4849326599326599,222,98
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,random_forest,20260909,40,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.35,0.6002468060394889,250,70
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,random_forest,20260909,40,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.6294434731934732,254,66
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,random_forest,20260909,40,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5933507772818224,251,69
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,random_forest,20260909,40,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.35,0.5908734437800216,303,17
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,hist_gradient_boosting,20260909,40,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.55,0.5216329966329967,222,98
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,hist_gradient_boosting,20260909,40,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.6019163763066201,250,70
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,hist_gradient_boosting,20260909,40,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.65,0.5774329836829836,254,66
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,hist_gradient_boosting,20260909,40,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.65,0.5638756349084193,251,69
group_cv,eye_qixin_120_combined_native,eye,qixin_120,combined,qc,hist_gradient_boosting,20260909,40,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.3,0.5934222135084795,303,17
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,logistic_regression,20260909,3,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6449714285714285,275,26
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,logistic_regression,20260909,3,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.6416829745596869,216,85
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,logistic_regression,20260909,3,2,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.6470778695159463,229,72
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,logistic_regression,20260909,3,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.6919281045751633,260,41
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,logistic_regression,20260909,3,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6360135421074904,224,77
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,random_forest,20260909,3,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.6204857142857143,275,26
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,random_forest,20260909,3,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.6208414872798436,216,85
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,random_forest,20260909,3,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.6216205277642869,229,72
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,random_forest,20260909,3,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.6524836601307189,260,41
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,random_forest,20260909,3,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.6083368599238257,224,77
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,hist_gradient_boosting,20260909,3,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.6222285714285715,275,26
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,hist_gradient_boosting,20260909,3,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.6418297455968689,216,85
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,hist_gradient_boosting,20260909,3,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.4,0.6361502347417841,229,72
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,hist_gradient_boosting,20260909,3,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.4,0.6273202614379085,260,41
group_cv,eye_qixin_500_combined_native,eye,qixin_500,combined,demographics,hist_gradient_boosting,20260909,3,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.6212018620397799,224,77
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,logistic_regression,20260909,2,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5971250971250972,224,25
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,logistic_regression,20260909,2,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.5560782556750299,178,71
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,logistic_regression,20260909,2,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.4929577464788733,193,56
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,logistic_regression,20260909,2,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.6156462585034015,214,35
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,logistic_regression,20260909,2,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5540422885572138,187,62
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,random_forest,20260909,2,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.5900025900025899,224,25
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,random_forest,20260909,2,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.25,0.5085125448028673,178,71
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,random_forest,20260909,2,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.4420457169244978,193,56
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,random_forest,20260909,2,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.5924459335973196,214,35
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,random_forest,20260909,2,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.45,0.5333333333333334,187,62
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,hist_gradient_boosting,20260909,2,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.55,0.5866355866355867,224,25
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,hist_gradient_boosting,20260909,2,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.65,0.4365292712066906,178,71
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,hist_gradient_boosting,20260909,2,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.2,0.45157007619487416,193,56
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,hist_gradient_boosting,20260909,2,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.55,0.5998070870139101,214,35
group_cv,eye_tobii_free_viewing_native,eye,tobii,free_viewing,age_grade,hist_gradient_boosting,20260909,2,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.5,0.5635572139303483,187,62
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,logistic_regression,20260909,2,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5667390578015369,228,25
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,logistic_regression,20260909,2,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.49653679653679644,181,72
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,logistic_regression,20260909,2,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.6,0.5129577464788732,196,57
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,logistic_regression,20260909,2,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5817156862745099,218,35
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,logistic_regression,20260909,2,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5569397180359746,189,64
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,random_forest,20260909,2,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.35,0.5362930170397594,228,25
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,random_forest,20260909,2,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.4881673881673882,181,72
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,random_forest,20260909,2,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.5098028169014085,196,57
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,random_forest,20260909,2,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5951960784313726,218,35
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,random_forest,20260909,2,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.3,0.5687287311618863,189,64
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,hist_gradient_boosting,20260909,2,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.4,0.5503675242231874,228,25
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,hist_gradient_boosting,20260909,2,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.4,0.4929292929292929,181,72
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,hist_gradient_boosting,20260909,2,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.55,0.5060845070422535,196,57
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,hist_gradient_boosting,20260909,2,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.6211764705882352,218,35
group_cv,eye_tobii_saccade_native,eye,tobii,saccade,age_sex,hist_gradient_boosting,20260909,2,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.585136120563928,189,64
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,logistic_regression,20260909,1,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.516943380161771,226,24
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,logistic_regression,20260909,1,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5268817204301075,178,72
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,logistic_regression,20260909,1,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.4737051340299863,195,55
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,logistic_regression,20260909,1,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5274808390480032,215,35
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,logistic_regression,20260909,1,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.5026338893766462,186,64
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,random_forest,20260909,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.516943380161771,226,24
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,random_forest,20260909,1,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5423387096774193,178,72
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,random_forest,20260909,1,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.46285779191276694,195,55
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,random_forest,20260909,1,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.529296087131908,215,35
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,random_forest,20260909,1,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5244575442117145,186,64
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,hist_gradient_boosting,20260909,1,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.516943380161771,226,24
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,hist_gradient_boosting,20260909,1,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.5259856630824373,178,72
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,hist_gradient_boosting,20260909,1,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.2,0.46183552930486144,195,55
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,hist_gradient_boosting,20260909,1,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.5241528842275112,215,35
group_cv,eye_tobii_smooth_pursuit_native,eye,tobii,smooth_pursuit,grade_group_only,hist_gradient_boosting,20260909,1,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.4,0.4951084911576571,186,64
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,logistic_regression,20260909,1,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5389985953895728,224,98
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,logistic_regression,20260909,1,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.4797229037379131,251,71
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,logistic_regression,20260909,1,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.4951727097189445,256,66
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,logistic_regression,20260909,1,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.4966595809292439,252,70
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,logistic_regression,20260909,1,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.5,305,17
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,random_forest,20260909,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5329670329670331,224,98
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,random_forest,20260909,1,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.2,0.4521215182566027,251,71
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,random_forest,20260909,1,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.4924193663734535,256,66
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,random_forest,20260909,1,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5038338900698451,252,70
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,random_forest,20260909,1,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.48582536462861003,305,17
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,hist_gradient_boosting,20260909,1,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5430884904569115,224,98
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,hist_gradient_boosting,20260909,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.45890460383893783,251,71
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,hist_gradient_boosting,20260909,1,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.49488664807265975,256,66
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,hist_gradient_boosting,20260909,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.4,0.4961281506225326,252,70
group_cv,eye_qixin_120_free_viewing_native,eye,qixin_120,free_viewing,grade_only,hist_gradient_boosting,20260909,1,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.4806336327634502,305,17
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,logistic_regression,20260909,1,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5564888010540184,224,98
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,logistic_regression,20260909,1,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5397662076878944,251,71
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,logistic_regression,20260909,1,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5161823935558113,255,67
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,logistic_regression,20260909,1,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5299250936329588,253,69
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,logistic_regression,20260909,1,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5202105161972508,305,17
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,random_forest,20260909,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.555171277997365,224,98
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,random_forest,20260909,1,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5397662076878944,251,71
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,random_forest,20260909,1,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5161823935558113,255,67
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,random_forest,20260909,1,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5299250936329588,253,69
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,random_forest,20260909,1,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5202105161972508,305,17
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,hist_gradient_boosting,20260909,1,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.555171277997365,224,98
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,hist_gradient_boosting,20260909,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5397662076878944,251,71
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,hist_gradient_boosting,20260909,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5161823935558113,255,67
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,hist_gradient_boosting,20260909,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5299250936329588,253,69
